pdb_id,resolution,year,binding_str,pK,has_protein,has_ligand,has_both
5mlj,1.8,2017,Ki=1.4nM,8.85,True,True,True
5uoo,1.69,2017,Ki=1.4nM,8.85,True,True,True
5ndf,2.3,2017,Ki=1.4uM,5.85,True,True,True
5vkc,2.31,2017,Ki=1.8nM,8.74,True,True,True
5n1s,1.3,2017,Ki=10.2nM,7.99,True,True,True
5g2b,1.83,2017,Ki=100nM,7.0,True,True,True
5wcm,1.2,2017,Ki=100uM,4.0,True,True,True
5n1r,1.3,2017,Ki=11.1nM,7.95,True,True,True
6en5,1.75,2017,Ki=11.45nM,7.94,True,True,True
5l8a,1.57,2017,Ki=12.3uM,4.91,True,True,True
5nih,1.3,2017,Ki=134nM,6.87,True,True,True
5uln,1.35,2017,Ki=14.2nM,7.85,True,True,True
6b96,1.88,2017,Ki=14.3nM,7.84,True,True,True
5th4,1.47,2017,Ki=1420uM,2.85,True,True,True
5k1f,1.94,2017,Ki=16.2uM,4.79,True,True,True
5n25,1.4,2017,Ki=16.6nM,7.78,True,True,True
5ueu,2.26,2017,Ki=16.7nM,7.78,True,True,True
5uf0,1.35,2017,Ki=160uM,3.8,True,True,True
5neb,2.05,2017,Ki=17nM,7.77,True,True,True
5mkr,1.87,2017,Ki=17uM,4.77,True,True,True
5mks,1.99,2017,Ki=17uM,4.77,True,True,True
5tt3,2.2,2017,Ki=193nM,6.71,True,True,True
5ljq,1.05,2017,Ki=1nM,9.0,True,True,True
5upf,1.69,2017,Ki=2.5nM,8.6,True,True,True
5mjn,1.17,2017,Ki=2.9nM,8.54,True,True,True
5k1d,1.94,2017,Ki=20.8uM,4.68,True,True,True
5o4f,2.1,2017,Ki=208nM,6.68,True,True,True
6b4u,1.95,2017,Ki=21nM,7.68,True,True,True
6b98,1.97,2017,Ki=22.4uM,4.65,True,True,True
5u6j,2.3,2017,Ki=23nM,7.64,True,True,True
5vij,2.11,2017,Ki=24.3nM,7.61,True,True,True
5u8c,1.6,2017,Ki=29.58nM,7.53,True,True,True
5ufs,2.12,2017,Ki=3.2nM,8.49,True,True,True
5n0d,1.7,2017,Ki=3.3nM,8.48,True,True,True
5nn5,2.0,2017,Ki=3.4uM,5.47,True,True,True
5tp0,1.25,2017,Ki=3.66uM,5.44,True,True,True
5n0e,1.75,2017,Ki=3.6nM,8.44,True,True,True
5voj,1.8,2017,Ki=3.6nM,8.44,True,True,True
5g57,1.73,2017,Ki=3.98nM,8.4,True,True,True
5vih,2.4,2017,Ki=32.2nM,7.49,True,True,True
5tuo,2.5,2017,Ki=323nM,6.49,True,True,True
5t19,2.1,2017,Ki=32uM,4.49,True,True,True
5o07,1.8,2017,Ki=33.8nM,7.47,True,True,True
5dpx,1.85,2017,Ki=35uM,4.46,True,True,True
5uv2,2.2,2017,Ki=39.5uM,4.4,True,True,True
6ep4,2.3,2017,Ki=4.5uM,5.35,True,True,True
5g1z,1.5,2017,Ki=4.74uM,5.32,True,True,True
6equ,1.65,2017,Ki=419nM,6.38,True,True,True
5m25,2.43,2017,Ki=6.50nM,8.19,True,True,True
5tfx,1.5,2017,Ki=60.9nM,7.22,True,True,True
5ti0,1.42,2017,Ki=61uM,4.21,True,True,True
5wex,1.26,2017,Ki=66.3nM,7.18,True,True,True
5v0n,2.16,2017,Ki=67.1nM,7.17,True,True,True
5ula,1.5,2017,Ki=77nM,7.11,True,True,True
5n6s,2.1,2017,Ki=8.2nM,8.09,True,True,True
5m7u,2.3,2017,Ki=8nM,8.1,True,True,True
5vsj,2.46,2017,Ki=95uM,4.02,True,True,True
5uez,1.51,2017,Ki=970nM,6.01,True,True,True
5upe,1.93,2017,Ki=9nM,8.05,True,True,True
6fs0,2.25,2018,Kd=0.00017uM,9.77,True,True,True
5mpk,1.9,2018,Kd=0.003uM,8.52,True,True,True
6ma3,2.0,2018,Kd=0.005uM,8.3,True,True,True
6ma5,2.0,2018,Kd=0.008uM,8.1,True,True,True
6d56,1.68,2018,Kd=0.009uM,8.05,True,True,True
6eq8,2.19,2018,Kd=0.010uM,8.0,True,True,True
6cks,1.72,2018,Kd=0.015uM,7.82,True,True,True
5nlk,1.8,2018,Kd=0.035uM,7.46,True,True,True
6eol,1.5,2018,Kd=0.037uM,7.43,True,True,True
6fyz,2.15,2018,Kd=0.039uM,7.41,True,True,True
6d55,1.68,2018,Kd=0.044uM,7.36,True,True,True
6ma4,2.0,2018,Kd=0.045uM,7.35,True,True,True
6fa4,2.02,2018,Kd=0.051uM,7.29,True,True,True
6ckr,1.62,2018,Kd=0.05uM,7.3,True,True,True
6epz,1.8,2018,Kd=0.072uM,7.14,True,True,True
6chp,1.94,2018,Kd=0.075nM,10.12,True,True,True
6ht1,2.1,2018,Kd=0.077uM,7.11,True,True,True
5mpn,1.23,2018,Kd=0.085uM,7.07,True,True,True
6as8,2.1,2018,Kd=0.089uM,7.05,True,True,True
6fs1,1.6,2018,Kd=0.098uM,7.01,True,True,True
5yj8,1.76,2018,Kd=0.104mM,6.98,True,True,True
5ymx,1.35,2018,Kd=0.12uM,6.92,True,True,True
6d5h,1.8,2018,Kd=0.12uM,6.92,True,True,True
6d5e,1.75,2018,Kd=0.14uM,6.85,True,True,True
6ghh,1.9,2018,Kd=0.193uM,6.71,True,True,True
5ya5,1.89,2018,Kd=0.19uM,6.72,True,True,True
6fo5,0.95,2018,Kd=0.19uM,6.72,True,True,True
6msy,2.0,2018,Kd=0.1uM,7.0,True,True,True
6mub,2.5,2018,Kd=0.1uM,7.0,True,True,True
6eq7,1.5,2018,Kd=0.1uM,7.0,True,True,True
6b1k,1.17,2018,Kd=0.213uM,6.67,True,True,True
6fsy,1.34,2018,Kd=0.247uM,6.61,True,True,True
5z7j,1.98,2018,Kd=0.25uM,6.6,True,True,True
6d5g,1.92,2018,Kd=0.25uM,6.6,True,True,True
6gfs,2.0,2018,Kd=0.291uM,6.54,True,True,True
5yyf,1.9,2018,Kd=0.33uM,6.48,True,True,True
6epy,2.04,2018,Kd=0.347uM,6.46,True,True,True
5uc4,2.05,2018,Kd=0.35uM,6.46,True,True,True
6gf9,2.1,2018,Kd=0.411uM,6.39,True,True,True
5ucj,1.69,2018,Kd=0.44uM,6.36,True,True,True
5xo7,1.88,2018,Kd=0.44uM,6.36,True,True,True
6cvf,2.3,2018,Kd=0.45uM,6.35,True,True,True
6d5j,1.75,2018,Kd=0.46uM,6.34,True,True,True
6gvz,1.54,2018,Kd=0.4uM,6.4,True,True,True
5vyy,1.79,2018,Kd=0.62uM,6.21,True,True,True
6gjn,1.7,2018,Kd=0.6uM,6.22,True,True,True
6fmj,2.45,2018,Kd=0.76uM,6.12,True,True,True
6mu3,2.33,2018,Kd=0.7uM,6.15,True,True,True
6eq3,1.8,2018,Kd=0.7uM,6.15,True,True,True
6ckw,2.06,2018,Kd=0.83nM,9.08,True,True,True
6ge7,2.3,2018,Kd=0.867uM,6.06,True,True,True
5oht,1.87,2018,Kd=0.96uM,6.02,True,True,True
6cdo,2.1,2018,Kd=1.06nM,8.97,True,True,True
6epa,1.82,2018,Kd=1.13uM,5.95,True,True,True
5ovc,1.55,2018,Kd=1.1uM,5.96,True,True,True
5umx,1.59,2018,Kd=1.1uM,5.96,True,True,True
6ey9,2.0,2018,Kd=1.24uM,5.91,True,True,True
6fv4,1.97,2018,Kd=1.2mM,5.92,True,True,True
6gw4,2.3,2018,Kd=1.2uM,5.92,True,True,True
6fmc,0.9,2018,Kd=1.32uM,5.88,True,True,True
6eq2,1.8,2018,Kd=1.3uM,5.89,True,True,True
6bm5,1.5,2018,Kd=1.43uM,5.84,True,True,True
6ey8,2.16,2018,Kd=1.55uM,5.81,True,True,True
6mj7,1.41,2018,Kd=1.5mM,5.82,True,True,True
6ftp,1.8,2018,Kd=1.5uM,5.82,True,True,True
6ced,1.7,2018,Kd=1.5uM,5.82,True,True,True
5vm0,1.79,2018,Kd=1.60nM,8.8,True,True,True
6eog,1.2,2018,Kd=1.60uM,5.8,True,True,True
6cdp,2.46,2018,Kd=1.64nM,8.79,True,True,True
6czf,1.95,2018,Kd=1.6uM,5.8,True,True,True
5mwh,1.65,2018,Kd=1.8uM,5.74,True,True,True
5om7,1.73,2018,Kd=1.8uM,5.74,True,True,True
6eyt,2.21,2018,Kd=1.9uM,5.72,True,True,True
6gnw,1.75,2018,Kd=10.20uM,4.99,True,True,True
6arm,1.5,2018,Kd=10.6uM,4.97,True,True,True
6ftz,1.67,2018,Kd=1000uM,3.0,True,True,True
5os8,1.55,2018,Kd=105uM,3.98,True,True,True
5umy,1.78,2018,Kd=108nM,6.97,True,True,True
5zw6,2.05,2018,Kd=10nM,8.0,True,True,True
5yft,2.21,2018,Kd=10uM,5.0,True,True,True
5nap,2.17,2018,Kd=11.12nM,7.95,True,True,True
5yz2,1.75,2018,Kd=11.3uM,4.95,True,True,True
6hmg,1.27,2018,Kd=11.5uM,4.94,True,True,True
6hai,2.2,2018,Kd=11.6nM,7.94,True,True,True
5yqx,1.82,2018,Kd=110nM,6.96,True,True,True
6g9i,2.19,2018,Kd=118uM,3.93,True,True,True
6glb,2.0,2018,Kd=129nM,6.89,True,True,True
5otr,1.52,2018,Kd=12uM,4.92,True,True,True
6dq4,1.39,2018,Kd=12uM,4.92,True,True,True
5o9o,1.9,2018,Kd=13.00uM,4.89,True,True,True
5yfs,2.3,2018,Kd=13.8uM,4.86,True,True,True
5nwe,2.0,2018,Kd=13200nM,4.88,True,True,True
5z99,1.49,2018,Kd=133nM,6.88,True,True,True
6el5,1.67,2018,Kd=133nM,6.88,True,True,True
6gl9,1.7,2018,Kd=135nM,6.87,True,True,True
6gji,1.6,2018,Kd=135uM,3.87,True,True,True
6gjl,1.16,2018,Kd=139uM,3.86,True,True,True
6fnf,1.56,2018,Kd=13nM,7.89,True,True,True
5oha,1.55,2018,Kd=13uM,4.89,True,True,True
5z7b,2.1,2018,Kd=13uM,4.89,True,True,True
6fnj,1.24,2018,Kd=142nM,6.85,True,True,True
5mnn,0.86,2018,Kd=143uM,3.84,True,True,True
6csr,1.62,2018,Kd=144nM,6.84,True,True,True
5o1h,1.32,2018,Kd=14uM,4.85,True,True,True
6h2t,1.67,2018,Kd=15.2uM,4.82,True,True,True
6aox,2.1,2018,Kd=15uM,4.82,True,True,True
6g36,1.46,2018,Kd=16.3nM,7.79,True,True,True
6czc,2.3,2018,Kd=16.5uM,4.78,True,True,True
5y94,2.0,2018,Kd=164nM,6.79,True,True,True
5yh8,2.12,2018,Kd=167.8nM,6.78,True,True,True
6g35,1.55,2018,Kd=17.5nM,7.76,True,True,True
5qa8,2.5,2018,Kd=170uM,3.77,True,True,True
6fuh,1.37,2018,Kd=170uM,3.77,True,True,True
6faa,1.97,2018,Kd=179nM,6.75,True,True,True
5o5a,1.6,2018,Kd=17uM,4.77,True,True,True
5orj,1.99,2018,Kd=17uM,4.77,True,True,True
6fgg,1.1,2018,Kd=17uM,4.77,True,True,True
5nyh,1.65,2018,Kd=18.7nM,7.73,True,True,True
6i8y,1.52,2018,Kd=180nM,6.74,True,True,True
6gjr,1.69,2018,Kd=184uM,3.74,True,True,True
5ov8,1.8,2018,Kd=18uM,4.74,True,True,True
6eq5,1.8,2018,Kd=18uM,4.74,True,True,True
6evn,1.48,2018,Kd=19.7uM,4.71,True,True,True
6fba,2.0,2018,Kd=19.9uM,4.7,True,True,True
5wa5,1.17,2018,Kd=192nM,6.72,True,True,True
5odx,1.82,2018,Kd=195nM,6.71,True,True,True
6bdy,1.51,2018,Kd=2.04uM,5.69,True,True,True
6gon,1.65,2018,Kd=2.16uM,5.67,True,True,True
6fhu,2.0,2018,Kd=2.3mM,5.64,True,True,True
6gl8,1.4,2018,Kd=2.47nM,8.61,True,True,True
5zvw,2.29,2018,Kd=2.4nM,8.62,True,True,True
5xsr,2.3,2018,Kd=20.3nM,7.69,True,True,True
6bm6,1.5,2018,Kd=20.8uM,4.68,True,True,True
6gjj,1.38,2018,Kd=200uM,3.7,True,True,True
5yhe,2.47,2018,Kd=203.3nM,6.69,True,True,True
5os7,1.66,2018,Kd=205uM,3.69,True,True,True
6cfc,2.04,2018,Kd=210uM,3.68,True,True,True
6bbx,2.2,2018,Kd=215nM,6.67,True,True,True
6hke,2.11,2018,Kd=21nM,7.68,True,True,True
6cwn,1.53,2018,Kd=226nM,6.65,True,True,True
5o1d,1.36,2018,Kd=22uM,4.66,True,True,True
5ork,2.14,2018,Kd=234uM,3.63,True,True,True
6elp,1.85,2018,Kd=236nM,6.63,True,True,True
6g38,1.47,2018,Kd=239.2nM,6.62,True,True,True
6eq1,2.1,2018,Kd=24.6uM,4.61,True,True,True
5oqu,2.32,2018,Kd=244uM,3.61,True,True,True
5o87,2.2,2018,Kd=245nM,6.61,True,True,True
6f1j,1.25,2018,Kd=24uM,4.62,True,True,True
6css,1.7,2018,Kd=25nM,7.6,True,True,True
6guc,2.0,2018,Kd=25nM,7.6,True,True,True
6gjm,1.35,2018,Kd=266uM,3.58,True,True,True
6guh,1.5,2018,Kd=26nM,7.59,True,True,True
6fnq,1.75,2018,Kd=26uM,4.59,True,True,True
5ost,2.1,2018,Kd=27.3uM,4.56,True,True,True
5oaj,2.47,2018,Kd=275nM,6.56,True,True,True
6gla,1.92,2018,Kd=27nM,7.57,True,True,True
5oss,1.7,2018,Kd=28.3uM,4.55,True,True,True
6gnp,2.02,2018,Kd=28.41uM,4.55,True,True,True
6hsh,1.55,2018,Kd=28.4nM,7.55,True,True,True
5nau,2.25,2018,Kd=29.86nM,7.52,True,True,True
6cwh,2.0,2018,Kd=29nM,7.54,True,True,True
6f9g,2.39,2018,Kd=2uM,5.7,True,True,True
6hd6,2.3,2018,Kd=2uM,5.7,True,True,True
5oa6,1.94,2018,Kd=3.10uM,5.51,True,True,True
6g14,1.8,2018,Kd=3.26uM,5.49,True,True,True
6fe1,1.95,2018,Kd=3.3nM,8.48,True,True,True
6fhq,1.95,2018,Kd=3.4mM,5.47,True,True,True
6ekq,1.65,2018,Kd=3.5uM,5.46,True,True,True
6gnr,1.4,2018,Kd=3.61uM,5.44,True,True,True
5vl2,1.9,2018,Kd=3.77nM,8.42,True,True,True
6gfz,2.3,2018,Kd=3080nM,5.51,True,True,True
5o1f,1.38,2018,Kd=30uM,4.52,True,True,True
5vh0,2.06,2018,Kd=30uM,4.52,True,True,True
6fhk,1.66,2018,Kd=31.15nM,7.51,True,True,True
5yl2,2.09,2018,Kd=31.69uM,4.5,True,True,True
6fe0,1.91,2018,Kd=330nM,6.48,True,True,True
6eya,2.1,2018,Kd=33nM,7.48,True,True,True
5ovv,1.4,2018,Kd=33uM,4.48,True,True,True
5ogb,1.8,2018,Kd=34nM,7.47,True,True,True
6q3q,2.0,2018,Kd=35.2uM,4.45,True,True,True
5qal,1.95,2018,Kd=350uM,3.46,True,True,True
5msb,1.3,2018,Kd=35nM,7.46,True,True,True
6fui,1.38,2018,Kd=35uM,4.46,True,True,True
6hqy,2.5,2018,Kd=367nM,6.44,True,True,True
6h8s,1.77,2018,Kd=37.7uM,4.42,True,True,True
6g9u,1.75,2018,Kd=370nM,6.43,True,True,True
5osl,1.95,2018,Kd=375uM,3.43,True,True,True
6ei5,2.2,2018,Kd=38.3nM,7.42,True,True,True
6csp,1.24,2018,Kd=3nM,8.52,True,True,True
5o9r,1.7,2018,Kd=4.09uM,5.39,True,True,True
6ma2,2.1,2018,Kd=4.1uM,5.39,True,True,True
6eyb,1.9,2018,Kd=4.22uM,5.37,True,True,True
6g3a,1.43,2018,Kd=4.2nM,8.38,True,True,True
5o9y,1.57,2018,Kd=4.60uM,5.34,True,True,True
6g39,1.45,2018,Kd=4.6nM,8.34,True,True,True
6g0z,2.15,2018,Kd=4.84uM,5.32,True,True,True
6h1u,1.68,2018,Kd=4.8uM,5.32,True,True,True
5nze,1.69,2018,Kd=410nM,6.39,True,True,True
6csq,2.03,2018,Kd=410nM,6.39,True,True,True
5orh,1.75,2018,Kd=41uM,4.39,True,True,True
6g37,1.48,2018,Kd=42.7nM,7.37,True,True,True
6e4a,1.26,2018,Kd=44nM,7.36,True,True,True
6h77,2.1,2018,Kd=46.3nM,7.33,True,True,True
5w2s,2.4,2018,Kd=46.5nM,7.33,True,True,True
6hly,1.4,2018,Kd=47nM,7.33,True,True,True
6exj,1.8,2018,Kd=47uM,4.33,True,True,True
6czb,2.4,2018,Kd=47uM,4.33,True,True,True
5wij,2.04,2018,Kd=488nM,6.31,True,True,True
6f20,2.0,2018,Kd=49.5uM,4.31,True,True,True
6gue,1.99,2018,Kd=4nM,8.4,True,True,True
5tkk,1.55,2018,Kd=5.29nM,8.28,True,True,True
5xpi,2.2,2018,Kd=5.2uM,5.28,True,True,True
6gzm,1.59,2018,Kd=5.5nM,8.26,True,True,True
6cpw,1.85,2018,Kd=5.6nM,8.25,True,True,True
6b5q,2.16,2018,Kd=5.7nM,8.24,True,True,True
6g34,1.76,2018,Kd=5.7nM,8.24,True,True,True
6bhv,2.3,2018,Kd=5.87uM,5.23,True,True,True
6fuj,2.25,2018,Kd=50uM,4.3,True,True,True
6elo,1.8,2018,Kd=514nM,6.29,True,True,True
5nz4,1.36,2018,Kd=520nM,6.28,True,True,True
6gnm,2.24,2018,Kd=54.61uM,4.26,True,True,True
6f1n,2.09,2018,Kd=547nM,6.26,True,True,True
5xmx,2.0,2018,Kd=57nM,7.24,True,True,True
5qay,1.7,2018,Kd=590uM,3.23,True,True,True
5wmg,1.19,2018,Kd=6.1nM,8.21,True,True,True
5o9q,1.4,2018,Kd=6.2uM,5.21,True,True,True
5zo8,2.2,2018,Kd=6.3nM,8.2,True,True,True
5zkc,2.3,2018,Kd=6.4nM,8.19,True,True,True
5otz,1.46,2018,Kd=6.5uM,5.19,True,True,True
6arn,1.25,2018,Kd=6.5uM,5.19,True,True,True
5oxk,2.38,2018,Kd=6.82mM,5.17,True,True,True
6mjf,2.2,2018,Kd=6.88uM,5.16,True,True,True
6ghj,2.26,2018,Kd=6.89mM,5.16,True,True,True
5ohy,1.77,2018,Kd=6.8uM,5.17,True,True,True
6hlx,1.65,2018,Kd=67nM,7.17,True,True,True
6htg,1.94,2018,Kd=67nM,7.17,True,True,True
6fni,1.47,2018,Kd=6nM,8.22,True,True,True
5tkj,2.12,2018,Kd=7.15nM,8.15,True,True,True
6aro,1.2,2018,Kd=7.1uM,5.15,True,True,True
6gwr,2.07,2018,Kd=7.9nM,8.1,True,True,True
6g98,2.47,2018,Kd=710nM,6.15,True,True,True
6guk,1.3,2018,Kd=715nM,6.15,True,True,True
6fng,1.04,2018,Kd=73nM,7.14,True,True,True
5obg,2.0,2018,Kd=74.1nM,7.13,True,True,True
6cvv,2.41,2018,Kd=75uM,4.12,True,True,True
5om3,2.0,2018,Kd=79.2uM,4.1,True,True,True
5o9p,1.75,2018,Kd=8.06uM,5.09,True,True,True
6hpw,1.9,2018,Kd=807nM,6.09,True,True,True
6hrq,1.85,2018,Kd=81.7nM,7.09,True,True,True
5var,1.83,2018,Kd=81.7uM,4.09,True,True,True
5y8y,1.87,2018,Kd=82nM,7.09,True,True,True
5om2,1.47,2018,Kd=86.7uM,4.06,True,True,True
6ce6,1.6,2018,Kd=8uM,5.1,True,True,True
5ovp,1.5,2018,Kd=9.1uM,5.04,True,True,True
5oa2,2.15,2018,Kd=9.80uM,5.01,True,True,True
6gzd,2.28,2018,Kd=9.8nM,8.01,True,True,True
6eln,1.6,2018,Kd=900nM,6.05,True,True,True
6cze,2.3,2018,Kd=93uM,4.03,True,True,True
5win,2.38,2018,Kd=94nM,7.03,True,True,True
5yhg,2.03,2018,Kd=952.3nM,6.02,True,True,True
6d50,2.5,2018,Kd=9uM,5.05,True,True,True
6exi,1.92,2018,Kd=9uM,5.05,True,True,True
6e9a,1.22,2018,Ki=0.0012nM,11.92,True,True,True
6cdj,1.13,2018,Ki=0.002nM,11.7,True,True,True
5xvg,2.1,2018,Ki=0.009uM,8.05,True,True,True
6cdl,1.25,2018,Ki=0.012nM,10.92,True,True,True
6h5x,1.8,2018,Ki=0.015nM,10.82,True,True,True
6dif,1.2,2018,Ki=0.019nM,10.72,True,True,True
6cn5,2.3,2018,Ki=0.02uM,7.7,True,True,True
6dj1,1.26,2018,Ki=0.031nM,10.51,True,True,True
5xva,1.85,2018,Ki=0.051uM,7.29,True,True,True
6ebe,1.88,2018,Ki=0.20uM,6.7,True,True,True
6dar,1.88,2018,Ki=0.219uM,6.66,True,True,True
5vja,2.46,2018,Ki=0.260uM,6.59,True,True,True
6ecz,2.21,2018,Ki=0.27uM,6.57,True,True,True
6e7j,1.3,2018,Ki=0.33nM,9.48,True,True,True
5w44,2.1,2018,Ki=0.36uM,6.44,True,True,True
6eeo,1.72,2018,Ki=0.37uM,6.43,True,True,True
6h36,1.85,2018,Ki=0.45nM,9.35,True,True,True
6got,1.56,2018,Ki=0.4nM,9.4,True,True,True
6f92,1.9,2018,Ki=0.4uM,6.4,True,True,True
6hh3,1.82,2018,Ki=0.58uM,6.24,True,True,True
5y12,1.75,2018,Ki=0.59uM,6.23,True,True,True
6h2z,1.94,2018,Ki=0.5nM,9.3,True,True,True
6h34,1.55,2018,Ki=0.5nM,9.3,True,True,True
5laq,2.4,2018,Ki=0.63nM,9.2,True,True,True
6ays,1.7,2018,Ki=0.65nM,9.19,True,True,True
6h33,1.58,2018,Ki=0.6nM,9.22,True,True,True
6eiz,1.85,2018,Ki=0.6uM,6.22,True,True,True
6b4d,1.2,2018,Ki=0.78uM,6.11,True,True,True
6c7q,1.51,2018,Ki=0.7nM,9.15,True,True,True
6f90,2.4,2018,Ki=1.0uM,6.0,True,True,True
5y13,1.75,2018,Ki=1.16uM,5.94,True,True,True
5od1,1.34,2018,Ki=1.1uM,5.96,True,True,True
5owl,2.23,2018,Ki=1.2uM,5.92,True,True,True
6dpx,1.9,2018,Ki=1.3uM,5.89,True,True,True
6ayt,1.85,2018,Ki=1.4nM,8.85,True,True,True
5nw7,1.85,2018,Ki=1.7uM,5.77,True,True,True
6dj7,1.31,2018,Ki=1.9nM,8.72,True,True,True
5nxp,1.25,2018,Ki=10.2nM,7.99,True,True,True
5l8c,2.01,2018,Ki=100nM,7.0,True,True,True
5mwy,1.75,2018,Ki=100nM,7.0,True,True,True
6eif,2.22,2018,Ki=104nM,6.98,True,True,True
5zag,1.95,2018,Ki=108nM,6.97,True,True,True
6cbg,2.0,2018,Ki=113uM,3.95,True,True,True
6ej3,1.94,2018,Ki=1179nM,5.93,True,True,True
6iiu,2.5,2018,Ki=11nM,7.96,True,True,True
5za7,1.7,2018,Ki=1356nM,5.87,True,True,True
5oh3,2.1,2018,Ki=136uM,3.87,True,True,True
5oh9,1.65,2018,Ki=137uM,3.86,True,True,True
6g2m,1.37,2018,Ki=15.1nM,7.82,True,True,True
5zae,1.73,2018,Ki=156nM,6.81,True,True,True
5zaf,1.65,2018,Ki=166nM,6.78,True,True,True
6eij,2.42,2018,Ki=1680nM,5.77,True,True,True
6euc,2.22,2018,Ki=168uM,3.77,True,True,True
6ej2,1.46,2018,Ki=16nM,7.8,True,True,True
6f9v,1.69,2018,Ki=171.9nM,6.76,True,True,True
5za9,1.62,2018,Ki=183nM,6.74,True,True,True
5g5v,1.8,2018,Ki=199nM,6.7,True,True,True
6f28,2.4,2018,Ki=2.15uM,5.67,True,True,True
6h29,1.46,2018,Ki=2.4uM,5.62,True,True,True
6h37,1.9,2018,Ki=2.6nM,8.59,True,True,True
6fnr,1.83,2018,Ki=2.6uM,5.59,True,True,True
5nxg,1.2,2018,Ki=2.8nM,8.55,True,True,True
6gg4,2.46,2018,Ki=205uM,3.69,True,True,True
5nxi,1.16,2018,Ki=217.4nM,6.66,True,True,True
5nzn,1.73,2018,Ki=220000nM,3.66,True,True,True
6cjv,1.55,2018,Ki=2200nM,5.66,True,True,True
5yum,2.43,2018,Ki=223uM,3.65,True,True,True
6eqv,1.9,2018,Ki=238nM,6.62,True,True,True
5wgp,1.53,2018,Ki=2400nM,5.62,True,True,True
6eis,2.36,2018,Ki=252nM,6.6,True,True,True
6fag,1.79,2018,Ki=255.1nM,6.59,True,True,True
6dpz,1.5,2018,Ki=259uM,3.59,True,True,True
6f3b,1.4,2018,Ki=273.3nM,6.56,True,True,True
6edr,2.4,2018,Ki=28.5uM,4.55,True,True,True
6aqs,1.57,2018,Ki=28nM,7.55,True,True,True
5oh4,2.3,2018,Ki=28uM,4.55,True,True,True
6faf,1.99,2018,Ki=306.1nM,6.51,True,True,True
5mwp,1.82,2018,Ki=31.6nM,7.5,True,True,True
6d9x,1.83,2018,Ki=323uM,3.49,True,True,True
5ny3,1.4,2018,Ki=33.9nM,7.47,True,True,True
6c7w,1.28,2018,Ki=3410nM,5.47,True,True,True
6f05,2.2,2018,Ki=34uM,4.47,True,True,True
6exs,2.5,2018,Ki=362uM,3.44,True,True,True
5ny1,1.1,2018,Ki=366.7nM,6.44,True,True,True
6eiq,2.3,2018,Ki=383nM,6.42,True,True,True
5l8y,2.14,2018,Ki=398nM,6.4,True,True,True
6ayr,1.95,2018,Ki=4.1nM,8.39,True,True,True
5nxo,1.2,2018,Ki=4.9nM,8.31,True,True,True
5nya,1.2,2018,Ki=415.6nM,6.38,True,True,True
5zaj,1.65,2018,Ki=42nM,7.38,True,True,True
5oh7,1.85,2018,Ki=43uM,4.37,True,True,True
6ex1,1.6,2018,Ki=49.4nM,7.31,True,True,True
6ayo,1.67,2018,Ki=5.1nM,8.29,True,True,True
5za8,1.9,2018,Ki=508nM,6.29,True,True,True
6hh5,1.95,2018,Ki=54.2uM,4.27,True,True,True
5nxw,1.1,2018,Ki=57.4nM,7.24,True,True,True
6g3q,1.01,2018,Ki=57.9nM,7.24,True,True,True
6eir,2.4,2018,Ki=575nM,6.24,True,True,True
5oh2,1.9,2018,Ki=57uM,4.24,True,True,True
6d2o,1.9,2018,Ki=5uM,5.3,True,True,True
6ayq,1.42,2018,Ki=6.5nM,8.19,True,True,True
5z5f,2.1,2018,Ki=6.8mM,5.17,True,True,True
6cbf,2.3,2018,Ki=6.8uM,5.17,True,True,True
6c7x,1.5,2018,Ki=65.2nM,7.19,True,True,True
6g2l,1.48,2018,Ki=68nM,7.17,True,True,True
6dak,1.6,2018,Ki=7.21uM,5.14,True,True,True
6dj5,1.75,2018,Ki=7.2nM,8.14,True,True,True
6f9u,1.9,2018,Ki=7.4uM,5.13,True,True,True
6dj2,1.36,2018,Ki=7.6nM,8.12,True,True,True
6dil,1.48,2018,Ki=7.6nM,8.12,True,True,True
6h38,1.7,2018,Ki=7.8nM,8.11,True,True,True
6dpt,1.79,2018,Ki=77nM,7.11,True,True,True
6b59,1.64,2018,Ki=8.2nM,8.09,True,True,True
6evr,1.5,2018,Ki=8.8nM,8.06,True,True,True
6dpy,1.91,2018,Ki=80uM,4.1,True,True,True
6eed,1.5,2018,Ki=812nM,6.09,True,True,True
6dai,1.63,2018,Ki=85.2uM,4.07,True,True,True
5zc5,1.9,2018,Ki=88nM,7.06,True,True,True
6c0s,2.35,2018,Ki=89nM,7.05,True,True,True
6g3v,1.69,2018,Ki=922.4nM,6.04,True,True,True
5nzf,1.75,2018,Ki=94000nM,4.03,True,True,True
6mqe,2.46,2019,Kd=0.0051nM,11.29,True,True,True
6r8o,1.36,2019,Kd=0.006uM,8.22,True,True,True
6i8m,2.1,2019,Kd=0.016uM,7.8,True,True,True
6dyv,1.62,2019,Kd=0.026nM,10.59,True,True,True
6dyy,1.61,2019,Kd=0.028nM,10.55,True,True,True
6maj,2.14,2019,Kd=0.034uM,7.47,True,True,True
6qmk,1.72,2019,Kd=0.035uM,7.46,True,True,True
6dyw,1.45,2019,Kd=0.036nM,10.44,True,True,True
6qmj,1.86,2019,Kd=0.044uM,7.36,True,True,True
